raceId,driverRef,circuitRef,country,nationality_drivers,constructorRef,nationality_constructors,year,lat_x,lng_x,alt,qualifyId,quali_position,positionOrder,points,points_drivers,position_drivers,wins_drivers,points_constructors,position_constructors,wins_constructors,points_constructor_ind_races,age,fastest_lap_milliseconds,circuit_length,circuit_total_straight,circuit_mean_straight,circuit_max_straight,circuit_total_corner_length,circuit_mean_corner_length,circuit_max_corner_length,circuit_total_corner_curvature,circuit_mean_corner_curvature,circuit_max_corner_curvature,circuit_std_corner_curvature,circuit_number_of_corners,max_max_speed,max_fastest_lap_speed,var_fastest_lap_speed,min_fastest_lap_speed,max_lap_speed,var_lap_speed,bottom_lap_speed,mean_straight_speed,var_straight_speed,max_fastest_accleration,var_fastest_accleration,min_fastest_accleration,mean_top_lap_accleration,mean_var_lap_accleration,mean_min_lap_accleration,max_fastest_lap_rpm,var_fastest_lap_straight_rpm,mean_fastest_lap_straight_rpm,max_max_rpm,mean_var_straight_rpm,mean_straight_rpm,avg_gear1_time,avg_gear2_time,avg_gear3_time,avg_gear4_time,avg_gear5_time,avg_gear6_time,avg_gear7_time,avg_gear8_time,avg_gear1_time_fl,avg_gear2_time_fl,avg_gear3_time_fl,avg_gear4_time_fl,avg_gear5_time_fl,avg_gear6_time_fl,avg_gear7_time_fl,avg_gear8_time_fl,avg_lap_time_on_brake,avg_lap_distance_on_brake,avg_lap_time_on_DRS,avg_lap_distance_on_DRS,avg_lap_bottom_speed_corner,avg_lap_max_speed_corner,avg_lap_bottom_speed_tightest_corner,fl_lap_time_on_brake,fl_lap_distance_on_brake,fl_lap_time_on_DRS,fl_lap_distance_on_DRS,fl_lap_bottom_speed_corner,fl_lap_max_speed_corner,fl_lap_bottom_speed_tightest_corner,fl_tyre,fl_tyre_life,fastestlap_Sector1,fastestlap_Sector2,fastestlap_Sector3,avglap_Sector1,avglap_Sector2,avglap_Sector3,fastestlap_percentagerainfall,fastestlap_track_temperature,fastestlap_humidity,avg_lap_percentagerainfall,avg_lap_track_temperature,avg_lap_humidty,fastest_lap_milliseconds_clean
994,kevin_magnussen,monaco,Monaco,Denmark,haas,USA,2018.0,43.7347,7.42056,7.0,7655.0,19.0,13.0,0.0,19.0,10.0,0.0,19.0,8.0,0.0,0.0,25.0,73393.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,293.0,291.0,68.0,47.0,290.0,67.0,40.0,252.0,35.0,61.0,8.0,38.0,58.0,10.0,30.0,12407.0,710.0,10915.0,12664.0,807.0,10683.0,10.0,19.0,8.0,9.0,11.0,7.0,8.0,0.0,3.0,19.0,5.0,6.0,13.0,7.0,9.0,0.0,17.0,676.0,4.0,323.0,89.0,245.0,75.0,16.0,664.0,5.0,366.0,98.0,251.0,68.0,HYPERSOFT,2.0,19.389999999999997,34.441,19.562000000000005,21.107,38.278499999999994,22.759375,0.0,47.39999999999999,51.30000000000001,0.0,48.175000000000004,52.125,73393.0
994,leclerc,monaco,Monaco,Monaco,sauber,Switzerland,2018.0,43.7347,7.42056,7.0,7650.0,14.0,18.0,0.0,9.0,14.0,0.0,11.0,9.0,0.0,0.0,20.0,72714.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,293.0,292.0,68.0,45.0,287.0,63.0,42.0,210.0,55.0,58.0,6.0,36.0,56.0,8.0,33.0,12089.0,513.0,11062.0,12410.0,845.0,10369.0,7.0,19.0,10.0,14.0,9.0,8.0,6.0,0.0,5.0,17.0,7.0,11.0,8.0,6.0,9.0,0.0,19.0,707.0,4.0,321.0,80.0,229.0,54.0,15.0,642.0,5.0,341.0,87.0,250.0,66.0,HYPERSOFT,2.0,19.199,34.175000000000004,19.34,22.1735,39.395,22.27525,0.0,46.699999999999996,48.699999999999996,0.0,48.05000000000001,50.875,72714.0
994,ocon,monaco,Monaco,France,force_india,India,2018.0,43.7347,7.420560000000001,7.0,7658.0,6.0,6.0,8.0,9.0,13.0,0.0,26.0,6.0,0.0,8.0,21.0,72061.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,294.0,294.0,69.0,44.0,288.0,65.0,41.0,257.0,34.0,56.0,7.0,33.0,52.0,8.0,30.0,12433.0,566.0,11153.0,12930.0,738.0,10861.0,8.0,20.0,10.0,12.0,8.0,5.0,7.0,0.0,3.0,19.0,4.0,13.0,8.0,6.0,10.0,0.0,23.0,827.0,4.0,291.0,83.0,235.0,62.0,20.0,768.0,5.0,345.0,88.0,252.0,65.0,HYPERSOFT,2.0,19.063,33.795,19.202999999999996,21.380933333333328,37.29666666666666,21.80953333333333,0.0,46.899999999999984,45.600000000000016,0.0,47.74666666666667,50.279999999999994,72061.0
994,perez,monaco,Monaco,Mexico,force_india,India,2018.0,43.7347,7.42056,7.0,7646.0,9.0,12.0,0.0,17.0,12.0,0.0,26.0,6.0,0.0,8.0,28.0,72154.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,293.0,293.0,69.0,44.0,286.0,64.0,43.0,253.0,33.0,61.0,8.0,33.0,55.0,7.0,35.0,12623.0,566.0,11205.0,13172.0,823.0,10834.0,7.0,20.0,12.0,14.0,7.0,5.0,7.0,0.0,4.0,19.0,4.0,14.0,7.0,6.0,9.0,0.0,19.0,702.0,4.0,311.0,89.0,233.0,58.0,16.0,648.0,5.0,388.0,101.0,253.0,64.0,HYPERSOFT,2.0,18.988,33.94,19.226000000000003,21.583727272727273,37.803636363636365,21.841909090909095,0.0,47.199999999999996,46.800000000000004,0.0,47.92727272727273,50.89090909090908,72154.0
994,raikkonen,monaco,Monaco,Finland,ferrari,Italy,2018.0,43.7347,7.42056,7.0,7643.0,4.0,4.0,12.0,60.0,5.0,0.0,156.0,2.0,2.0,30.0,38.0,71266.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,297.0,295.0,70.0,43.0,292.0,67.0,41.0,259.0,33.0,57.0,6.0,35.0,55.0,8.0,32.0,12862.0,674.0,11240.0,13152.0,849.0,11012.0,7.0,20.0,8.0,9.0,10.0,8.0,7.0,0.0,3.0,18.0,6.0,6.0,11.0,8.0,10.0,0.0,18.0,701.0,4.0,337.0,86.0,236.0,65.0,15.0,627.0,4.0,340.0,102.0,258.0,68.0,HYPERSOFT,2.0,18.771,33.508,18.987,19.651333333333334,36.672000000000004,21.847333333333335,0.0,47.699999999999996,49.699999999999996,0.0,47.74166666666667,50.66666666666668,71266.0
994,ricciardo,monaco,Monaco,Australia,red_bull,Austria,2018.0,43.7347,7.42056,7.0,7640.0,1.0,1.0,25.0,72.0,3.0,2.0,107.0,3.0,2.0,27.0,28.0,70810.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,291.0,291.0,67.0,47.0,289.0,66.0,45.0,260.0,25.0,63.0,10.0,26.0,57.0,8.0,32.0,12031.0,474.0,10820.0,12213.0,684.0,10618.0,8.0,18.0,8.0,12.0,8.0,6.0,7.0,0.0,3.0,18.0,4.0,13.0,8.0,7.0,8.0,0.0,16.0,629.0,4.0,328.0,99.0,250.0,63.0,15.0,597.0,5.0,375.0,107.0,252.0,67.0,HYPERSOFT,2.0,18.637999999999998,33.39300000000001,18.779,19.440285714285718,35.85257142857143,21.17385714285714,0.0,47.699999999999996,49.699999999999996,100.0,47.84285714285714,50.300000000000004,70810.0
994,sainz,monaco,Monaco,Spain,renault,France,2018.0,43.7347,7.42056,7.0,7645.0,8.0,10.0,1.0,20.0,9.0,0.0,46.0,4.0,0.0,5.0,23.0,72130.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,294.0,293.0,69.0,46.0,285.0,65.0,42.0,256.0,33.0,55.0,7.0,31.0,57.0,9.0,31.0,11832.0,758.0,10662.0,12119.0,885.0,10500.0,12.0,17.0,11.0,10.0,7.0,8.0,6.0,0.0,3.0,18.0,7.0,10.0,7.0,8.0,9.0,0.0,19.0,755.0,4.0,292.0,88.0,236.0,57.0,17.0,716.0,4.0,329.0,90.0,253.0,68.0,HYPERSOFT,2.0,18.966999999999995,33.82799999999999,19.335,21.09444444444444,37.81399999999999,21.759666666666668,0.0,47.199999999999996,46.800000000000004,0.0,47.66111111111111,50.51666666666666,72130.0
994,sirotkin,monaco,Monaco,Russia,williams,UK,2018.0,43.7347,7.42056,7.0,7649.0,13.0,16.0,0.0,0.0,20.0,0.0,4.0,10.0,0.0,0.0,22.0,72521.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,294.0,289.0,69.0,49.0,287.0,66.0,43.0,255.0,31.0,56.0,8.0,29.0,54.0,7.0,34.0,12627.0,650.0,10999.0,12787.0,946.0,10672.0,9.0,22.0,11.0,11.0,7.0,6.0,7.0,0.0,3.0,19.0,6.0,12.0,8.0,6.0,9.0,0.0,19.0,708.0,4.0,307.0,78.0,235.0,56.0,17.0,637.0,5.0,381.0,97.0,253.0,64.0,HYPERSOFT,7.0,19.039,34.25299999999999,19.229,21.46909090909091,39.30981818181818,22.25509090909091,0.0,46.69999999999999,48.69999999999999,0.0,47.90909090909091,50.61818181818182,72521.0
994,stroll,monaco,Monaco,Canada,williams,UK,2018.0,43.7347,7.42056,7.0,7654.0,18.0,17.0,0.0,4.0,16.0,0.0,4.0,10.0,0.0,0.0,19.0,73323.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,291.0,291.0,69.0,46.0,284.0,64.0,39.0,233.0,44.0,55.0,6.0,37.0,56.0,8.0,32.0,12405.0,616.0,11188.0,12467.0,779.0,10757.0,11.0,25.0,11.0,11.0,6.0,7.0,5.0,0.0,3.0,21.0,6.0,14.0,7.0,8.0,7.0,0.0,22.0,774.0,3.0,260.0,76.0,213.0,51.0,17.0,664.0,5.0,367.0,97.0,250.0,55.0,HYPERSOFT,2.0,19.105999999999998,34.46399999999999,19.753,21.933333333333326,38.913999999999994,25.275999999999996,0.0,47.69999999999999,51.1,0.0,48.400000000000006,52.19999999999999,73323.0
994,vandoorne,monaco,Monaco,Belgium,mclaren,UK,2018.0,43.7347,7.420559999999999,7.0,7648.0,12.0,14.0,0.0,8.0,15.0,0.0,40.0,5.0,0.0,0.0,26.0,72440.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,291.0,288.0,69.0,44.0,285.0,66.0,42.0,222.0,46.0,60.0,5.0,44.0,58.0,8.0,32.0,12251.0,484.0,11071.0,12299.0,722.0,10786.0,5.0,25.0,8.0,11.0,8.0,8.0,9.0,0.0,3.0,18.0,4.0,10.0,8.0,8.0,11.0,0.0,20.0,723.0,5.0,344.0,81.0,232.0,55.0,16.0,646.0,5.0,376.0,99.0,249.0,64.0,HYPERSOFT,2.0,19.008,34.291,19.140999999999995,21.581545454545452,38.11418181818182,23.134,0.0,48.0,49.30000000000001,0.0,47.98181818181819,50.93636363636363,72440.0
994,vettel,monaco,Monaco,Germany,ferrari,Italy,2018.0,43.734700000000004,7.42056,7.0,7641.0,2.0,2.0,18.0,96.0,2.0,2.0,156.0,2.0,2.0,30.0,30.0,71039.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,295.0,293.0,69.0,44.0,290.0,66.0,37.0,166.0,65.0,67.0,9.0,36.0,58.0,8.0,33.0,12367.0,572.0,11198.0,12367.0,999.0,10627.0,8.0,21.0,7.0,10.0,11.0,7.0,7.0,0.0,3.0,18.0,6.0,8.0,8.0,8.0,10.0,0.0,18.0,697.0,3.0,256.0,88.0,237.0,61.0,15.0,607.0,5.0,382.0,102.0,254.0,67.0,HYPERSOFT,2.0,18.674,33.443,18.922000000000004,20.66781818181818,37.69109090909091,24.443727272727276,0.0,46.899999999999984,45.600000000000016,0.0,47.76363636363637,50.16363636363636,71039.0
997,alonso,red_bull_ring,Austria,Spain,mclaren,UK,2018.0,47.2197,14.7647,678.0,7713.0,14.0,8.0,4.0,36.0,8.0,0.0,44.0,6.0,0.0,4.0,36.0,64965.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,321.0,321.0,61.0,72.0,309.0,62.0,65.0,279.0,31.0,57.0,18.0,4.0,50.0,13.0,11.0,12049.0,557.0,11002.0,12133.0,662.0,10774.0,0.0,5.0,6.0,9.0,7.0,10.0,15.0,13.0,0.0,2.0,3.0,4.0,5.0,11.0,15.0,17.0,13.0,653.0,17.0,1365.0,156.0,257.0,83.0,9.0,504.0,22.0,1791.0,186.0,269.0,72.0,ULTRASOFT,2.0,16.504999999999995,28.632000000000005,19.828,17.72288888888889,32.233777777777775,23.307000000000002,0.0,34.5,42.199999999999996,0.0,34.06666666666667,42.27777777777778,64965.0
997,bottas,red_bull_ring,Austria,Finland,mercedes,Germany,2018.0,47.2197,14.7647,678.0,7700.0,1.0,19.0,0.0,92.0,6.0,0.0,237.0,2.0,3.0,0.0,28.0,63130.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,328.0,328.0,63.0,73.0,320.0,61.0,66.0,192.0,54.0,50.0,13.0,12.0,43.0,11.0,11.0,12133.0,710.0,10974.0,12723.0,902.0,10655.0,0.0,2.0,7.0,8.0,11.0,12.0,8.0,15.0,0.0,2.0,2.0,3.0,7.0,10.0,10.0,21.0,9.0,494.0,17.0,1411.0,167.0,261.0,87.0,7.0,412.0,21.0,1804.0,193.0,279.0,73.0,ULTRASOFT,2.0,16.018,28.012999999999995,19.098999999999997,17.4875,31.067624999999992,22.9315,0.0,31.5,37.8,0.0,33.3875,41.35,63130.0
997,brendon_hartley,red_bull_ring,Austria,New Zealand,toro_rosso,Italy,2018.0,47.2197,14.764700000000001,678.0,7718.0,19.0,17.0,0.0,1.0,19.0,0.0,19.0,8.0,0.0,0.0,28.0,65366.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,324.0,324.0,64.0,69.0,312.0,64.0,63.0,283.0,31.0,58.0,13.0,15.0,47.0,10.0,14.0,12136.0,930.0,10676.0,12457.0,1164.0,10613.0,0.0,2.0,10.0,10.0,13.0,15.0,10.0,7.0,0.0,0.0,6.0,4.0,8.0,14.0,14.0,13.0,11.0,530.0,17.0,1364.0,150.0,250.0,104.0,7.0,395.0,21.0,1727.0,173.0,272.0,69.0,ULTRASOFT,2.0,16.538000000000004,28.904000000000003,19.924000000000003,17.813250000000004,33.26925,23.48775,0.0,36.800000000000004,41.60000000000001,0.0,35.650000000000006,42.425,65366.0
997,ericsson,red_bull_ring,Austria,Sweden,sauber,Switzerland,2018.0,47.2197,14.7647,678.0,7719.0,20.0,10.0,1.0,3.0,18.0,0.0,16.0,9.0,0.0,3.0,27.0,65479.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,320.0,320.0,62.0,73.0,315.0,59.0,63.0,176.0,74.0,52.0,15.0,12.0,46.0,11.0,15.0,12035.0,610.0,10976.0,12905.0,1146.0,10275.0,0.0,13.0,9.0,19.0,8.0,7.0,10.0,11.0,0.0,3.0,3.0,3.0,7.0,10.0,16.0,17.0,12.0,565.0,14.0,1177.0,146.0,260.0,86.0,7.0,412.0,21.0,1755.0,177.0,273.0,73.0,ULTRASOFT,2.0,16.636,29.038000000000004,19.805,20.322285714285716,38.31642857142857,25.747285714285713,0.0,34.5,42.199999999999996,0.0,35.2,43.89999999999999,65479.0
997,gasly,red_bull_ring,Austria,France,toro_rosso,Italy,2018.0,47.2197,14.764700000000001,678.0,7711.0,12.0,11.0,0.0,18.0,13.0,0.0,19.0,8.0,0.0,0.0,22.0,64874.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,325.0,321.0,61.0,75.0,316.0,64.0,65.0,281.0,34.0,61.0,15.0,17.0,53.0,12.0,16.0,11905.0,455.0,10771.0,12652.0,635.0,10789.0,0.0,6.0,11.0,8.0,10.0,14.0,8.0,10.0,0.0,0.0,6.0,4.0,8.0,14.0,10.0,15.0,12.0,615.0,15.0,1257.0,154.0,254.0,83.0,8.0,477.0,22.0,1798.0,188.0,269.0,75.0,ULTRASOFT,2.0,16.53,28.552000000000003,19.792000000000005,17.987499999999997,32.801,23.651249999999997,0.0,32.89999999999999,41.2,0.0,34.212500000000006,42.275000000000006,64873.999999999985
997,grosjean,red_bull_ring,Austria,France,haas,USA,2018.0,47.2197,14.7647,678.0,7705.0,6.0,4.0,12.0,12.0,15.0,0.0,49.0,5.0,0.0,22.0,32.0,63892.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,327.0,321.0,61.0,70.0,322.0,62.0,67.0,288.0,30.0,61.0,18.0,8.0,53.0,15.0,8.0,12525.0,665.0,10988.0,12525.0,719.0,10870.0,0.0,3.0,5.0,6.0,8.0,12.0,11.0,17.0,0.0,2.0,2.0,2.0,6.0,10.0,13.0,20.0,9.0,501.0,19.0,1586.0,174.0,266.0,82.0,7.0,451.0,22.0,1812.0,181.0,275.0,70.0,ULTRASOFT,2.0,16.276999999999994,28.230000000000004,19.384999999999998,16.999142857142857,30.99857142857143,20.778714285714283,0.0,32.800000000000004,38.800000000000004,0.0,34.2,41.10000000000001,63892.0
997,hamilton,red_bull_ring,Austria,UK,mercedes,Germany,2018.0,47.2197,14.764699999999998,678.0,7701.0,2.0,16.0,0.0,145.0,2.0,3.0,237.0,2.0,3.0,0.0,33.0,63149.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,328.0,328.0,64.0,72.0,317.0,61.0,65.0,202.0,54.0,54.0,14.0,16.0,42.0,9.0,15.0,12721.0,731.0,11054.0,12844.0,944.0,10454.0,0.0,3.0,4.0,11.0,9.0,13.0,13.0,13.0,0.0,2.0,3.0,3.0,6.0,10.0,11.0,20.0,11.0,559.0,14.0,1189.0,162.0,258.0,76.0,8.0,461.0,20.0,1730.0,191.0,278.0,72.0,ULTRASOFT,2.0,16.025000000000002,28.01100000000001,19.113,17.850818181818184,32.656454545454544,22.69872727272727,0.0,31.5,37.8,0.0,34.22727272727273,41.199999999999996,63149.0
997,hulkenberg,red_bull_ring,Austria,Germany,renault,France,2018.0,47.2197,14.7647,678.0,7709.0,10.0,20.0,0.0,34.0,9.0,0.0,62.0,4.0,0.0,0.0,30.0,64676.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,324.0,319.0,60.0,80.0,316.0,61.0,73.0,274.0,33.0,54.0,16.0,6.0,50.0,13.0,13.0,11793.0,467.0,10792.0,12040.0,575.0,10614.0,0.0,2.0,6.0,7.0,9.0,14.0,11.0,12.0,0.0,0.0,6.0,3.0,8.0,14.0,13.0,13.0,11.0,595.0,19.0,1583.0,169.0,263.0,78.0,9.0,529.0,22.0,1827.0,177.0,268.0,80.0,ULTRASOFT,2.0,16.318999999999996,28.36399999999999,19.993,16.811625000000003,30.499000000000002,22.276125,0.0,31.800000000000008,43.100000000000016,0.0,33.95,41.474999999999994,64676.0
997,kevin_magnussen,red_bull_ring,Austria,Denmark,haas,USA,2018.0,47.2197,14.7647,678.0,7707.0,8.0,5.0,10.0,37.0,7.0,0.0,49.0,5.0,0.0,22.0,25.0,64051.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,327.0,326.0,63.0,77.0,323.0,61.0,72.0,282.0,34.0,58.0,18.0,7.0,56.0,15.0,14.0,12224.0,441.0,11056.0,12360.0,566.0,10925.0,0.0,3.0,5.0,6.0,6.0,11.0,12.0,16.0,0.0,3.0,2.0,3.0,6.0,10.0,14.0,18.0,10.0,601.0,19.0,1585.0,171.0,266.0,79.0,9.0,556.0,22.0,1814.0,188.0,272.0,77.0,ULTRASOFT,2.0,16.247000000000007,28.240000000000006,19.564,17.210500000000003,30.240125000000006,21.165374999999997,0.0,31.5,37.800000000000004,0.0,33.85000000000001,41.212500000000006,64051.0
997,leclerc,red_bull_ring,Austria,Monaco,sauber,Switzerland,2018.0,47.2197,14.764699999999998,678.0,7712.0,13.0,9.0,2.0,13.0,14.0,0.0,16.0,9.0,0.0,3.0,20.0,64967.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,325.0,325.0,63.0,70.0,315.0,61.0,66.0,283.0,34.0,50.0,13.0,12.0,47.0,13.0,9.0,11969.0,531.0,11000.0,12640.0,782.0,10851.0,0.0,5.0,9.0,11.0,8.0,11.0,10.0,12.0,0.0,2.0,3.0,3.0,7.0,10.0,14.0,17.0,12.0,632.0,15.0,1244.0,152.0,253.0,85.0,8.0,495.0,21.0,1753.0,175.0,272.0,70.0,ULTRASOFT,2.0,16.478999999999992,28.708999999999996,19.778999999999996,18.427363636363634,33.144636363636366,23.27854545454545,0.0,34.5,42.2,0.0,34.27272727272727,42.8909090909091,64967.0
997,max_verstappen,red_bull_ring,Austria,Netherlands,red_bull,Austria,2018.0,47.2197,14.7647,678.0,7704.0,5.0,1.0,25.0,93.0,5.0,1.0,189.0,3.0,3.0,25.0,20.0,63840.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,321.0,320.0,60.0,78.0,316.0,60.0,70.0,289.0,26.0,49.0,14.0,9.0,52.0,14.0,11.0,11900.0,423.0,10764.0,12073.0,466.0,10721.0,0.0,3.0,4.0,5.0,8.0,11.0,12.0,14.0,0.0,3.0,3.0,3.0,7.0,11.0,12.0,16.0,9.0,518.0,19.0,1568.0,178.0,266.0,79.0,7.0,435.0,22.0,1785.0,182.0,272.0,78.0,ULTRASOFT,2.0,16.222000000000005,28.181999999999995,19.436000000000003,16.793142857142858,30.042714285714283,20.038285714285717,0.0,31.5,37.800000000000004,0.0,34.08571428571429,40.528571428571425,63840.0
997,ocon,red_bull_ring,Austria,France,force_india,India,2018.0,47.2197,14.7647,678.0,7710.0,11.0,6.0,8.0,19.0,12.0,0.0,42.0,7.0,0.0,14.0,21.0,64845.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,329.0,329.0,64.0,69.0,317.0,63.0,64.0,288.0,34.0,52.0,13.0,15.0,43.0,9.0,18.0,12279.0,548.0,11042.0,12448.0,821.0,10632.0,1.0,4.0,8.0,14.0,12.0,8.0,9.0,11.0,0.0,0.0,6.0,3.0,10.0,7.0,12.0,19.0,17.0,841.0,17.0,1361.0,143.0,250.0,99.0,10.0,559.0,21.0,1747.0,170.0,269.0,69.0,ULTRASOFT,3.0,16.224999999999994,28.591000000000008,20.029,18.495272727272724,34.172363636363634,24.287545454545455,0.0,31.800000000000008,41.1,0.0,34.118181818181824,42.89090909090909,64845.0
997,perez,red_bull_ring,Austria,Mexico,force_india,India,2018.0,47.2197,14.7647,678.0,7716.0,17.0,7.0,6.0,23.0,11.0,0.0,42.0,7.0,0.0,14.0,28.0,65279.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,328.0,325.0,64.0,66.0,314.0,61.0,63.0,283.0,34.0,47.0,14.0,10.0,48.0,11.0,17.0,12100.0,592.0,10960.0,12520.0,823.0,10798.0,0.0,2.0,11.0,19.0,9.0,10.0,8.0,10.0,0.0,0.0,6.0,3.0,10.0,12.0,8.0,17.0,12.0,635.0,13.0,1053.0,138.0,240.0,84.0,9.0,536.0,22.0,1814.0,159.0,274.0,66.0,ULTRASOFT,3.0,16.325999999999997,28.935999999999993,20.016999999999996,18.206,35.00842857142857,23.859857142857145,0.0,34.10000000000001,42.89999999999998,0.0,35.114285714285714,43.628571428571426,65279.0
997,raikkonen,red_bull_ring,Austria,Finland,ferrari,Italy,2018.0,47.219699999999996,14.7647,678.0,7703.0,4.0,2.0,18.0,101.0,3.0,0.0,247.0,1.0,3.0,33.0,38.0,63660.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,327.0,325.0,62.0,76.0,321.0,62.0,68.0,289.0,28.0,68.0,18.0,12.0,52.0,12.0,15.0,12329.0,769.0,10988.0,12691.0,973.0,10781.0,0.0,0.0,5.0,9.0,8.0,15.0,11.0,14.0,0.0,0.0,3.0,5.0,3.0,13.0,13.0,19.0,10.0,585.0,18.0,1520.0,165.0,262.0,74.0,9.0,554.0,21.0,1785.0,188.0,272.0,76.0,ULTRASOFT,2.0,16.084000000000003,28.021999999999995,19.554,17.231,31.257818181818184,21.41009090909091,0.0,31.89999999999999,37.2,0.0,33.95454545454545,41.40909090909091,63660.0
997,ricciardo,red_bull_ring,Austria,Australia,red_bull,Austria,2018.0,47.2197,14.7647,678.0,7706.0,7.0,18.0,0.0,96.0,4.0,2.0,189.0,3.0,3.0,25.0,28.0,63996.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,322.0,313.0,58.0,80.0,314.0,59.0,72.0,286.0,23.0,56.0,19.0,1.0,51.0,14.0,9.0,11684.0,491.0,10755.0,12378.0,569.0,10635.0,0.0,4.0,6.0,8.0,8.0,11.0,12.0,12.0,0.0,2.0,2.0,3.0,7.0,12.0,16.0,13.0,9.0,487.0,18.0,1506.0,171.0,262.0,79.0,6.0,381.0,22.0,1793.0,192.0,272.0,80.0,ULTRASOFT,2.0,16.351,28.137,19.508,17.5256,30.8551,21.350600000000004,0.0,32.60000000000001,37.1,0.0,33.650000000000006,40.620000000000005,63996.0
997,sainz,red_bull_ring,Austria,Spain,renault,France,2018.0,47.2197,14.7647,678.0,7708.0,9.0,12.0,0.0,28.0,10.0,0.0,62.0,4.0,0.0,0.0,23.0,64561.0,4314.0,2884.0,283.0,795.0,1242.0,145.0,278.0,16.187708601015288,1.7989481150382962,16.155032080165032,5.077951650832994,9.0,320.0,318.0,60.0,74.0,315.0,60.0,72.0,285.0,29.0,55.0,15.0,7.0,54.0,15.0,6.0,11769.0,726.0,10599.0,11976.0,794.0,10590.0,0.0,1.0,7.0,4.0,8.0,13.0,12.0,13.0,0.0,0.0,5.0,3.0,8.0,12.0,14.0,16.0,11.0,614.0,19.0,1591.0,168.0,261.0,72.0,9.0,542.0,22.0,1825.0,178.0,270.0,74.0,ULTRASOFT,2.0,16.341000000000005,28.38,19.84,17.411714285714286,30.107,21.021142857142856,0.0,33.10000000000001,40.699999999999996,0.0,34.21428571428573,41.24285714285713,64561.00000000001
