,raceId,year,circuitId,name,date,time,url,quali_date,quali_time,sprint_date,sprint_time,lat,lng,race_temp,race_precip,race_humidity,race_condition,quali_temp,quali_precip,quali_humidity,quali_condition
803,592,1974,30,South African Grand Prix,1974-03-30,,http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix,,,,,-25.9894,28.0767,16.6,,75.75,Partially cloudy,20.1,,66.41,Partially cloudy
804,607,1973,30,South African Grand Prix,1973-03-03,,http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix,,,,,-25.9894,28.0767,21.6,,62.86,Partially cloudy,21.5,,65.56,Partially cloudy
805,621,1972,30,South African Grand Prix,1972-03-04,,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix,,,,,-25.9894,28.0767,,,,,,,,
806,632,1971,30,South African Grand Prix,1971-03-06,,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix,,,,,-25.9894,28.0767,,,,,,,,
807,643,1970,30,South African Grand Prix,1970-03-07,,http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix,,,,,-25.9894,28.0767,,,,,,,,
808,656,1969,30,South African Grand Prix,1969-03-01,,http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix,,,,,-25.9894,28.0767,,,,,,,,
809,667,1968,30,South African Grand Prix,1968-01-01,,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix,,,,,-25.9894,28.0767,,,,,,,,
810,679,1967,30,South African Grand Prix,1967-01-02,,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix,,,,,-25.9894,28.0767,,,,,,,,
811,275,1993,31,European Grand Prix,1993-04-11,,http://en.wikipedia.org/wiki/1993_European_Grand_Prix,,,,,52.8306,-1.37528,6.9,1.15,90.49,"Rain, Partially cloudy",8.9,1.25,71.58,"Rain, Partially cloudy"
812,290,1992,32,Mexican Grand Prix,1992-03-22,,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix,,,,,19.4042,-99.0907,20.5,0.0,49.68,Partially cloudy,20.3,0.0,57.39,Partially cloudy
813,310,1991,32,Mexican Grand Prix,1991-06-16,,http://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix,,,,,19.4042,-99.0907,18.1,0.01,74.94,"Rain, Partially cloudy",17.4,0.0,82.64,Overcast
814,326,1990,32,Mexican Grand Prix,1990-06-24,,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix,,,,,19.4042,-99.0907,17.2,,63.19,Overcast,17.7,0.9,62.42,"Rain, Overcast"
815,359,1989,32,Mexican Grand Prix,1989-05-28,,http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix,,,,,19.4042,-99.0907,17.9,19.0,53.36,"Rain, Partially cloudy",17.3,0.0,72.8,Overcast
816,375,1988,32,Mexican Grand Prix,1988-05-29,,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,,,,,19.4042,-99.0907,19.2,0.0,57.17,Partially cloudy,18.3,10.9,67.51,"Rain, Partially cloudy"
817,401,1987,32,Mexican Grand Prix,1987-10-18,,http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix,,,,,19.4042,-99.0907,14.0,0.0,55.67,Clear,13.9,0.0,53.78,Clear
818,418,1986,32,Mexican Grand Prix,1986-10-12,,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix,,,,,19.4042,-99.0907,19.7,0.0,64.17,Partially cloudy,18.9,0.0,60.59,Partially cloudy
819,655,1970,32,Mexican Grand Prix,1970-10-25,,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
820,666,1969,32,Mexican Grand Prix,1969-10-19,,http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
821,678,1968,32,Mexican Grand Prix,1968-11-03,,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
822,689,1967,32,Mexican Grand Prix,1967-10-22,,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
823,698,1966,32,Mexican Grand Prix,1966-10-23,,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
824,708,1965,32,Mexican Grand Prix,1965-10-24,,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
825,718,1964,32,Mexican Grand Prix,1964-10-25,,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
826,727,1963,32,Mexican Grand Prix,1963-10-27,,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix,,,,,19.4042,-99.0907,,,,,,,,
827,943,2015,32,Mexican Grand Prix,2015-11-01,19:00:00,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,,,,,19.4042,-99.0907,16.366666666666667,0.0,84.25999999999999,Partially cloudy,15.0,0.0,92.65000000000002,Partially cloudy
828,966,2016,32,Mexican Grand Prix,2016-10-30,19:00:00,http://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,,,,,19.4042,-99.0907,13.9,0.0,81.06666666666666,Partially cloudy,13.299999999999999,0.0,68.22333333333334,Partially cloudy
829,986,2017,32,Mexican Grand Prix,2017-10-29,19:00:00,http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,,,,,19.4042,-99.0907,14.1,0.0,79.02,Partially cloudy,18.900000000000002,0.0,63.00333333333333,Partially cloudy
830,1007,2018,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,19.4042,-99.0907,15.766666666666666,0.0,72.65666666666667,Partially cloudy,12.733333333333334,0.5033333333333334,82.66,"Rain, Overcast"
831,1027,2019,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,,,,,19.4042,-99.0907,14.933333333333332,0.06666666666666667,84.36,"['Rain, Partially cloudy', 'Partially cloudy', 'Overcast']",15.5,0.3666666666666667,83.19666666666667,"Rain, Overcast"
832,1070,2021,32,Mexico City Grand Prix,2021-11-07,19:00:00,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,2021-11-06,,,,19.4042,-99.0907,13.333333333333334,0.0,71.41333333333334,Partially cloudy,14.1,0.0,56.3,Partially cloudy
834,305,1991,33,United States Grand Prix,1991-03-10,,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,,,,,33.4479,-112.075,20.7,0.0,23.2,Overcast,19.2,0.0,23.84,Partially cloudy
835,321,1990,33,United States Grand Prix,1990-03-11,,http://en.wikipedia.org/wiki/1990_United_States_Grand_Prix,,,,,33.4479,-112.075,12.7,2.39,57.95,"Rain, Partially cloudy",13.6,3.03,64.55,"Rain, Partially cloudy"
836,360,1989,33,United States Grand Prix,1989-06-04,,http://en.wikipedia.org/wiki/1989_United_States_Grand_Prix,,,,,33.4479,-112.075,31.0,0.0,15.85,Clear,29.8,0.0,13.44,Clear
837,327,1990,34,French Grand Prix,1990-07-08,,http://en.wikipedia.org/wiki/1990_French_Grand_Prix,,,,,43.2506,5.79167,23.9,0.0,59.53,Clear,21.7,0.0,48.76,Clear
838,362,1989,34,French Grand Prix,1989-07-09,,http://en.wikipedia.org/wiki/1989_French_Grand_Prix,,,,,43.2506,5.79167,24.6,0.0,64.86,Clear,26.2,0.0,67.36,Clear
839,378,1988,34,French Grand Prix,1988-07-03,,http://en.wikipedia.org/wiki/1988_French_Grand_Prix,,,,,43.2506,5.79167,21.2,0.0,69.49,Partially cloudy,21.2,0.0,59.78,Clear
840,393,1987,34,French Grand Prix,1987-07-05,,http://en.wikipedia.org/wiki/1987_French_Grand_Prix,,,,,43.2506,5.79167,26.5,0.0,63.77,Clear,26.0,0.0,66.61,Clear
841,411,1986,34,French Grand Prix,1986-07-06,,http://en.wikipedia.org/wiki/1986_French_Grand_Prix,,,,,43.2506,5.79167,23.9,0.0,67.57,Partially cloudy,24.1,0.0,71.86,Clear
842,426,1985,34,French Grand Prix,1985-07-07,,http://en.wikipedia.org/wiki/1985_French_Grand_Prix,,,,,43.2506,5.79167,24.6,0.0,61.35,Clear,25.6,0.0,57.46,Clear
843,454,1983,34,French Grand Prix,1983-04-17,,http://en.wikipedia.org/wiki/1983_French_Grand_Prix,,,,,43.2506,5.79167,13.3,0.0,63.64,Partially cloudy,12.2,0.0,70.43,Partially cloudy
844,477,1982,34,French Grand Prix,1982-07-25,,http://en.wikipedia.org/wiki/1982_French_Grand_Prix,,,,,43.2506,5.79167,23.4,0.0,51.56,Clear,24.4,0.0,52.38,Clear
845,504,1980,34,French Grand Prix,1980-06-29,,http://en.wikipedia.org/wiki/1980_French_Grand_Prix,,,,,43.2506,5.79167,20.3,0.0,60.99,Clear,19.7,0.0,49.56,Clear
846,535,1978,34,French Grand Prix,1978-07-02,,http://en.wikipedia.org/wiki/1978_French_Grand_Prix,,,,,43.2506,5.79167,20.9,0.0,59.46,Clear,19.1,0.19,75.64,"Rain, Partially cloudy"
847,567,1976,34,French Grand Prix,1976-07-04,,http://en.wikipedia.org/wiki/1976_French_Grand_Prix,,,,,43.2506,5.79167,24.8,0.0,68.51,Clear,25.1,0.0,72.24,Clear
848,584,1975,34,French Grand Prix,1975-07-06,,http://en.wikipedia.org/wiki/1975_French_Grand_Prix,,,,,43.2506,5.79167,21.4,0.0,68.93,Clear,21.5,0.0,67.27,Clear
849,612,1973,34,French Grand Prix,1973-07-01,,http://en.wikipedia.org/wiki/1973_French_Grand_Prix,,,,,43.2506,5.79167,24.1,0.0,68.93,Clear,24.5,0.0,63.01,Clear
850,636,1971,34,French Grand Prix,1971-07-04,,http://en.wikipedia.org/wiki/1971_French_Grand_Prix,,,,,43.2506,5.79167,,,,,,,,
851,996,2018,34,French Grand Prix,2018-06-24,14:10:00,http://en.wikipedia.org/wiki/2018_French_Grand_Prix,,,,,43.2506,5.79167,26.533333333333335,0.0,53.296666666666674,Partially cloudy,26.566666666666666,0.0,52.96,Clear
852,1017,2019,34,French Grand Prix,2019-06-23,13:10:00,http://en.wikipedia.org/wiki/2019_French_Grand_Prix,,,,,43.2506,5.79167,28.46666666666667,0.0,44.876666666666665,Clear,27.666666666666668,0.0,50.080000000000005,Clear
853,1059,2021,34,French Grand Prix,2021-06-20,13:00:00,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,2021-06-19,,,,43.2506,5.79167,26.633333333333336,0.03333333333333333,64.27666666666666,Rain,24.0,0.0,73.82,Clear
854,1085,2022,34,French Grand Prix,2022-07-24,13:00:00,http://en.wikipedia.org/wiki/2022_French_Grand_Prix,2022-07-23,14:00:00,,,43.2506,5.79167,32.46666666666667,0.0,47.18333333333334,Clear,32.5,0.0,48.120000000000005,Clear
855,353,2010,35,Korean Grand Prix,2010-10-24,05:00:00,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix,,,,,34.7333,126.417,16.175,0.0,93.3125,Overcast,13.700000000000001,0.0,75.655,Partially cloudy
856,856,2011,35,Korean Grand Prix,2011-10-16,06:00:00,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,,,,,34.7333,126.417,16.35,0.0,55.8475,Partially cloudy,14.125,0.0,89.80999999999999,"['Partially cloudy', 'Clear', 'Clear', 'Partially cloudy']"
857,875,2012,35,Korean Grand Prix,2012-10-14,06:00:00,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,,,,,34.7333,126.417,14.575,0.0,76.745,"['Partially cloudy', 'Clear', 'Clear', 'Partially cloudy']",13.600000000000001,0.0,74.11500000000001,"['Partially cloudy', 'Clear', 'Clear', 'Partially cloudy']"
858,894,2013,35,Korean Grand Prix,2013-10-06,06:00:00,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,,,,,34.7333,126.417,20.2,0.005,82.6325,Partially cloudy,15.9,0.0,77.39750000000001,Clear
859,356,1989,36,Brazilian Grand Prix,1989-03-26,,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,28.8,0.0,64.77,Clear,27.8,0.0,69.7,Clear
860,372,1988,36,Brazilian Grand Prix,1988-04-03,,http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,23.9,0.0,87.36,Partially cloudy,25.3,0.0,86.38,Partially cloudy
861,388,1987,36,Brazilian Grand Prix,1987-04-12,,http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,29.1,0.0,77.24,Clear,27.5,0.0,81.19,Partially cloudy
862,404,1986,36,Brazilian Grand Prix,1986-03-23,,http://en.wikipedia.org/wiki/1986_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,26.7,0.0,75.94,Partially cloudy,26.4,0.0,72.05,Partially cloudy
863,420,1985,36,Brazilian Grand Prix,1985-04-07,,http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,27.3,0.0,73.17,Clear,26.8,0.0,72.97,Partially cloudy
864,436,1984,36,Brazilian Grand Prix,1984-03-25,,http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,25.9,0.0,75.33,Clear,24.9,0.0,78.02,Clear
865,452,1983,36,Brazilian Grand Prix,1983-03-13,,http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,27.0,0.0,79.06,Partially cloudy,31.1,0.0,63.0,Partially cloudy
866,468,1982,36,Brazilian Grand Prix,1982-03-21,,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,26.8,0.0,78.65,Partially cloudy,26.2,0.0,81.63,Partially cloudy
867,484,1981,36,Brazilian Grand Prix,1981-03-29,,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,23.7,0.0,83.74,Overcast,25.3,0.0,68.66,Partially cloudy
868,528,1978,36,Brazilian Grand Prix,1978-01-29,,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix,,,,,-22.9756,-43.395,30.6,0.0,61.64,Clear,28.6,0.0,69.49,Clear
869,377,1988,37,Detroit Grand Prix,1988-06-19,,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix,,,,,42.3298,-83.0401,26.2,0.0,45.19,Partially cloudy,21.8,0.0,53.5,Partially cloudy
870,392,1987,37,Detroit Grand Prix,1987-06-21,,http://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix,,,,,42.3298,-83.0401,22.0,29.18,86.72,"Rain, Overcast",23.2,3.96,79.38,"Rain, Overcast"
871,410,1986,37,Detroit Grand Prix,1986-06-22,,http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix,,,,,42.3298,-83.0401,25.4,0.0,66.28,Partially cloudy,20.5,0.0,67.55,Partially cloudy
872,425,1985,37,Detroit Grand Prix,1985-06-23,,http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix,,,,,42.3298,-83.0401,22.6,0.0,56.78,Partially cloudy,22.1,1.89,65.92,"Rain, Partially cloudy"
873,443,1984,37,Detroit Grand Prix,1984-06-24,,http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix,,,,,42.3298,-83.0401,22.6,1.84,63.72,"Rain, Partially cloudy",23.2,0.0,73.84,Partially cloudy
874,458,1983,37,Detroit Grand Prix,1983-06-05,,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,,,,,42.3298,-83.0401,18.6,0.1,65.22,"Rain, Partially cloudy",15.9,1.14,84.13,"Rain, Partially cloudy"
875,473,1982,37,Detroit Grand Prix,1982-06-06,,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,,,,,42.3298,-83.0401,18.6,0.0,60.32,Partially cloudy,14.8,2.5,74.78,"Rain, Overcast"
876,412,1986,38,British Grand Prix,1986-07-13,,http://en.wikipedia.org/wiki/1986_British_Grand_Prix,,,,,51.3569,0.263056,17.0,0.86,78.63,"Rain, Partially cloudy",16.1,1.45,79.55,"Rain, Overcast"
877,433,1985,38,European Grand Prix,1985-10-06,,http://en.wikipedia.org/wiki/1985_European_Grand_Prix,,,,,51.3569,0.263056,15.1,0.12,82.52,"Rain, Partially cloudy",14.1,0.59,79.08,"Rain, Partially cloudy"
878,445,1984,38,British Grand Prix,1984-07-22,,http://en.wikipedia.org/wiki/1984_British_Grand_Prix,,,,,51.3569,0.263056,18.7,0.0,70.65,Partially cloudy,16.9,0.0,75.36,Partially cloudy
879,465,1983,38,European Grand Prix,1983-09-25,,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,,,,,51.3569,0.263056,14.7,0.0,76.73,Partially cloudy,17.1,0.0,83.89,Partially cloudy
880,476,1982,38,British Grand Prix,1982-07-18,,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,,,,,51.3569,0.263056,18.4,0.0,70.01,Partially cloudy,16.4,0.0,70.93,Partially cloudy
881,505,1980,38,British Grand Prix,1980-07-13,,http://en.wikipedia.org/wiki/1980_British_Grand_Prix,,,,,51.3569,0.263056,13.5,0.0,83.81,Overcast,14.2,1.33,74.3,"Rain, Partially cloudy"
882,536,1978,38,British Grand Prix,1978-07-16,,http://en.wikipedia.org/wiki/1978_British_Grand_Prix,,,,,51.3569,0.263056,15.2,0.0,74.79,Partially cloudy,14.9,0.0,76.3,Partially cloudy
883,568,1976,38,British Grand Prix,1976-07-18,,http://en.wikipedia.org/wiki/1976_British_Grand_Prix,,,,,51.3569,0.263056,19.5,0.0,68.18,Partially cloudy,18.9,0.0,80.64,Partially cloudy
884,599,1974,38,British Grand Prix,1974-07-20,,http://en.wikipedia.org/wiki/1974_British_Grand_Prix,,,,,51.3569,0.263056,19.3,0.0,73.5,Partially cloudy,15.6,0.0,71.83,Partially cloudy
885,626,1972,38,British Grand Prix,1972-07-15,,http://en.wikipedia.org/wiki/1972_British_Grand_Prix,,,,,51.3569,0.263056,,,,,,,,
886,649,1970,38,British Grand Prix,1970-07-18,,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,,,,,51.3569,0.263056,,,,,15.9,,68.1,Overcast
887,673,1968,38,British Grand Prix,1968-07-20,,http://en.wikipedia.org/wiki/1968_British_Grand_Prix,,,,,51.3569,0.263056,,,,,,,,
888,693,1966,38,British Grand Prix,1966-07-16,,http://en.wikipedia.org/wiki/1966_British_Grand_Prix,,,,,51.3569,0.263056,,,,,,,,
889,713,1964,38,British Grand Prix,1964-07-11,,http://en.wikipedia.org/wiki/1964_British_Grand_Prix,,,,,51.3569,0.263056,,,,,,,,
890,430,1985,39,Dutch Grand Prix,1985-08-25,,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix,,,,,52.3888,4.54092,14.4,0.34,79.71,"Rain, Partially cloudy",14.8,1.11,89.96,"Rain, Overcast"
891,448,1984,39,Dutch Grand Prix,1984-08-26,,http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix,,,,,52.3888,4.54092,17.5,0.0,85.2,Partially cloudy,20.0,0.0,83.87,Partially cloudy
892,463,1983,39,Dutch Grand Prix,1983-08-28,,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,,,,,52.3888,4.54092,15.9,0.0,82.18,Partially cloudy,16.3,0.0,80.82,Partially cloudy
893,475,1982,39,Dutch Grand Prix,1982-07-03,,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,,,,,52.3888,4.54092,16.4,1.11,80.11,"Rain, Partially cloudy",20.2,0.0,72.46,Partially cloudy
894,494,1981,39,Dutch Grand Prix,1981-08-30,,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,,,,,52.3888,4.54092,15.4,0.0,75.9,Partially cloudy,15.6,0.06,82.23,"Rain, Partially cloudy"
895,508,1980,39,Dutch Grand Prix,1980-08-31,,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix,,,,,52.3888,4.54092,15.3,7.45,86.42,"Rain, Partially cloudy",16.4,3.8,87.2,"Rain, Partially cloudy"
896,523,1979,39,Dutch Grand Prix,1979-08-26,,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix,,,,,52.3888,4.54092,13.5,0.62,86.49,"Rain, Partially cloudy",13.3,1.03,82.93,"Rain, Partially cloudy"
897,539,1978,39,Dutch Grand Prix,1978-08-27,,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix,,,,,52.3888,4.54092,14.1,20.78,68.82,"Rain, Partially cloudy",13.7,21.31,67.26,"Rain, Partially cloudy"
898,555,1977,39,Dutch Grand Prix,1977-08-28,,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,,,,,52.3888,4.54092,15.3,0.17,78.35,"Rain, Partially cloudy",15.2,0.0,84.92,Partially cloudy
899,571,1976,39,Dutch Grand Prix,1976-08-29,,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix,,,,,52.3888,4.54092,18.6,0.62,79.05,"Rain, Partially cloudy",16.8,0.25,82.08,"Rain, Partially cloudy"
900,583,1975,39,Dutch Grand Prix,1975-06-22,,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix,,,,,52.3888,4.54092,17.7,6.71,85.61,"Rain, Partially cloudy",18.8,0.0,73.46,Partially cloudy
901,597,1974,39,Dutch Grand Prix,1974-06-23,,http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix,,,,,52.3888,4.54092,18.4,0.0,80.41,Partially cloudy,16.5,0.0,84.34,Partially cloudy
902,614,1973,39,Dutch Grand Prix,1973-07-29,,http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix,,,,,52.3888,4.54092,15.9,0.0,86.9,Overcast,17.5,6.25,91.79,"Rain, Partially cloudy"
903,635,1971,39,Dutch Grand Prix,1971-06-20,,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
904,647,1970,39,Dutch Grand Prix,1970-06-21,,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
905,659,1969,39,Dutch Grand Prix,1969-06-21,,http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
906,671,1968,39,Dutch Grand Prix,1968-06-23,,http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
907,681,1967,39,Dutch Grand Prix,1967-06-04,,http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
908,694,1966,39,Dutch Grand Prix,1966-07-24,,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
909,704,1965,39,Dutch Grand Prix,1965-07-18,,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
910,710,1964,39,Dutch Grand Prix,1964-05-24,,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
911,721,1963,39,Dutch Grand Prix,1963-06-23,,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
912,729,1962,39,Dutch Grand Prix,1962-05-20,,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
913,739,1961,39,Dutch Grand Prix,1961-05-22,,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
914,749,1960,39,Dutch Grand Prix,1960-06-06,,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
915,758,1959,39,Dutch Grand Prix,1959-05-31,,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
916,767,1958,39,Dutch Grand Prix,1958-05-26,,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
917,796,1955,39,Dutch Grand Prix,1955-06-19,,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
918,810,1953,39,Dutch Grand Prix,1953-06-07,,http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
919,823,1952,39,Dutch Grand Prix,1952-08-17,,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix,,,,,52.3888,4.54092,,,,,,,,
920,1064,2021,39,Dutch Grand Prix,2021-09-05,13:00:00,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,2021-09-04,,,,52.3888,4.54092,21.033333333333335,0.0,59.830000000000005,Partially cloudy,15.8,0.0,80.42,Partially cloudy
921,1088,2022,39,Dutch Grand Prix,2022-09-04,13:00:00,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,2022-09-03,13:00:00,,,52.3888,4.54092,24.066666666666663,0.0,64.87333333333333,Partially cloudy,25.900000000000002,0.0,36.223333333333336,Clear
922,438,1984,40,Belgian Grand Prix,1984-04-29,,http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix,,,,,50.9894,5.25694,7.9,0.0,51.49,Clear,9.1,0.0,54.66,Clear
923,471,1982,40,Belgian Grand Prix,1982-05-09,,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix,,,,,50.9894,5.25694,9.5,0.0,67.13,Partially cloudy,7.1,0.66,75.21,"Rain, Partially cloudy"
924,487,1981,40,Belgian Grand Prix,1981-05-17,,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,,,,,50.9894,5.25694,11.3,0.4,74.96,"Rain, Partially cloudy",13.4,2.72,75.71,"Rain, Partially cloudy"
925,502,1980,40,Belgian Grand Prix,1980-05-04,,http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix,,,,,50.9894,5.25694,8.2,5.38,65.09,"Rain, Partially cloudy",6.8,4.97,87.61,"Rain, Overcast"
926,517,1979,40,Belgian Grand Prix,1979-05-13,,http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix,,,,,50.9894,5.25694,14.1,0.0,79.47,Partially cloudy,13.6,2.99,83.42,"Rain, Partially cloudy"
927,532,1978,40,Belgian Grand Prix,1978-05-21,,http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix,,,,,50.9894,5.25694,10.3,0.0,78.14,Overcast,13.2,2.32,84.64,"Rain, Partially cloudy"
928,549,1977,40,Belgian Grand Prix,1977-06-05,,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix,,,,,50.9894,5.25694,12.7,0.08,87.0,"Rain, Overcast",12.8,0.0,80.83,Partially cloudy
929,564,1976,40,Belgian Grand Prix,1976-05-16,,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix,,,,,50.9894,5.25694,14.4,0.0,56.88,Partially cloudy,14.1,0.0,52.02,Partially cloudy
930,581,1975,40,Belgian Grand Prix,1975-05-25,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,,,,,50.9894,5.25694,11.4,0.0,67.25,Partially cloudy,8.3,0.0,70.81,Partially cloudy
931,609,1973,40,Belgian Grand Prix,1973-05-20,,http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix,,,,,50.9894,5.25694,16.2,2.15,70.8,"Rain, Partially cloudy",14.6,0.0,68.14,Partially cloudy
932,440,1984,41,French Grand Prix,1984-05-20,,http://en.wikipedia.org/wiki/1984_French_Grand_Prix,,,,,47.3625,4.89913,11.8,0.01,74.56,"Rain, Partially cloudy",12.0,7.93,86.25,"Rain, Partially cloudy"
933,480,1982,41,Swiss Grand Prix,1982-08-29,,http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix,,,,,47.3625,4.89913,18.1,0.0,58.4,Clear,16.4,0.0,72.57,Clear
